feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
19,ecfp4_bit_19,0.0,,False,0.0,628,0.0,0.0,average_precision,test,10,321
20,ecfp4_bit_20,0.0,,False,0.0,629,0.0,0.0,average_precision,test,10,322
21,ecfp4_bit_21,0.0,,False,0.0,630,0.0,0.0,average_precision,test,10,323
22,ecfp4_bit_22,0.0,,False,0.0,631,0.0,0.0,average_precision,test,10,324
23,ecfp4_bit_23,0.0,,False,0.0,632,0.0,0.0,average_precision,test,10,325
24,ecfp4_bit_24,0.0,,False,0.0,633,0.0,0.0,average_precision,test,10,326
25,ecfp4_bit_25,0.0,,False,0.0,634,0.0,0.0,average_precision,test,10,327
26,ecfp4_bit_26,0.0,,False,0.0,635,0.0,0.0,average_precision,test,10,328
27,ecfp4_bit_27,0.0,,False,0.0,636,0.0,0.0,average_precision,test,10,329
28,ecfp4_bit_28,0.0,,False,0.0,637,0.0,0.0,average_precision,test,10,330
29,ecfp4_bit_29,0.0,,False,0.0,638,0.0,0.0,average_precision,test,10,331
30,ecfp4_bit_30,0.0,,False,0.0,639,0.0,0.0,average_precision,test,10,332
31,ecfp4_bit_31,0.0,,False,0.0,640,0.0,0.0,average_precision,test,10,333
33,ecfp4_bit_33,0.0,,False,0.0,641,0.0,0.0,average_precision,test,10,334
34,ecfp4_bit_34,0.0,,False,0.0,642,0.0,0.0,average_precision,test,10,335
35,ecfp4_bit_35,0.0,,False,0.0,643,0.0,0.0,average_precision,test,10,336
36,ecfp4_bit_36,0.0,,False,0.0,644,0.0,0.0,average_precision,test,10,337
37,ecfp4_bit_37,0.0,,False,0.0,645,0.0,0.0,average_precision,test,10,338
38,ecfp4_bit_38,0.0,,False,0.0,646,0.0,0.0,average_precision,test,10,339
39,ecfp4_bit_39,0.0,,False,0.0,647,0.0,0.0,average_precision,test,10,340
40,ecfp4_bit_40,0.0,,False,0.0,648,0.0,0.0,average_precision,test,10,341
41,ecfp4_bit_41,0.0,,False,0.0,649,0.0,0.0,average_precision,test,10,342
43,ecfp4_bit_43,0.0,,False,0.0,650,0.0,0.0,average_precision,test,10,343
44,ecfp4_bit_44,0.0,,False,0.0,651,0.0,0.0,average_precision,test,10,344
45,ecfp4_bit_45,0.00023251368838828057,,False,0.0002325136839271102,595,0.0,0.0,average_precision,test,10,345
46,ecfp4_bit_46,0.0,,False,0.0,652,0.0,0.0,average_precision,test,10,346
47,ecfp4_bit_47,0.0,,False,0.0,653,0.0,0.0,average_precision,test,10,347
48,ecfp4_bit_48,0.0,,False,0.0,654,0.0,0.0,average_precision,test,10,348
49,ecfp4_bit_49,0.0,,False,0.0,655,0.0,0.0,average_precision,test,10,349
50,ecfp4_bit_50,0.0,,False,0.0,656,0.0,0.0,average_precision,test,10,350
51,ecfp4_bit_51,0.0,,False,0.0,657,0.0,0.0,average_precision,test,10,351
53,ecfp4_bit_53,0.0,,False,0.0,658,0.0,0.0,average_precision,test,10,352
54,ecfp4_bit_54,0.0,,False,0.0,659,0.0,0.0,average_precision,test,10,353
55,ecfp4_bit_55,0.0,,False,0.0,660,0.0,0.0,average_precision,test,10,354
59,ecfp4_bit_59,0.0,,False,0.0,661,0.0,0.0,average_precision,test,10,355
60,ecfp4_bit_60,0.0,,False,0.0,662,0.0,0.0,average_precision,test,10,356
61,ecfp4_bit_61,0.0,,False,0.0,663,0.0,0.0,average_precision,test,10,357
62,ecfp4_bit_62,0.0,,False,0.0,664,0.0,0.0,average_precision,test,10,358
63,ecfp4_bit_63,0.0,,False,0.0,665,0.0,0.0,average_precision,test,10,359
64,ecfp4_bit_64,0.0,,False,0.0,666,0.0,0.0,average_precision,test,10,360
65,ecfp4_bit_65,0.0,,False,0.0,667,0.0,0.0,average_precision,test,10,361
66,ecfp4_bit_66,0.0,,False,0.0,668,0.0,0.0,average_precision,test,10,362
68,ecfp4_bit_68,0.0,,False,0.0,669,0.0,0.0,average_precision,test,10,363
69,ecfp4_bit_69,0.0,,False,0.0,670,0.0,0.0,average_precision,test,10,364
70,ecfp4_bit_70,0.0,,False,0.0,671,0.0,0.0,average_precision,test,10,365
71,ecfp4_bit_71,0.0,,False,0.0,672,0.0,0.0,average_precision,test,10,366
72,ecfp4_bit_72,0.0,,False,0.0,673,0.0,0.0,average_precision,test,10,367
73,ecfp4_bit_73,0.0,,False,0.0,674,0.0,0.0,average_precision,test,10,368
75,ecfp4_bit_75,0.0,,False,0.0,675,0.0,0.0,average_precision,test,10,369
76,ecfp4_bit_76,0.0,,False,0.0,676,0.0,0.0,average_precision,test,10,370
77,ecfp4_bit_77,0.0,,False,0.0,677,0.0,0.0,average_precision,test,10,371
82,ecfp4_bit_82,0.0,,False,0.0,678,0.0,0.0,average_precision,test,10,372
83,ecfp4_bit_83,0.0,,False,0.0,679,0.0,0.0,average_precision,test,10,373
87,ecfp4_bit_87,0.0,,False,0.0,680,0.0,0.0,average_precision,test,10,374
88,ecfp4_bit_88,0.0,,False,0.0,681,0.0,0.0,average_precision,test,10,375
90,ecfp4_bit_90,0.0,,False,0.0,682,0.0,0.0,average_precision,test,10,376
91,ecfp4_bit_91,0.0,,False,0.0,683,0.0,0.0,average_precision,test,10,377
92,ecfp4_bit_92,0.0,,False,0.0,684,0.0,0.0,average_precision,test,10,378
93,ecfp4_bit_93,0.0007122632814571261,,False,0.0007122632677911444,486,0.0,0.0,average_precision,test,10,379
94,ecfp4_bit_94,0.0,,False,0.0,685,0.0,0.0,average_precision,test,10,380
95,ecfp4_bit_95,0.0,,False,0.0,686,0.0,0.0,average_precision,test,10,381
96,ecfp4_bit_96,0.0,,False,0.0,687,0.0,0.0,average_precision,test,10,382
98,ecfp4_bit_98,0.0,,False,0.0,688,0.0,0.0,average_precision,test,10,383
99,ecfp4_bit_99,0.0,,False,0.0,689,0.0,0.0,average_precision,test,10,384
100,ecfp4_bit_100,0.0,,False,0.0,690,0.0,0.0,average_precision,test,10,385
101,ecfp4_bit_101,0.0,,False,0.0,691,0.0,0.0,average_precision,test,10,386
102,ecfp4_bit_102,0.0,,False,0.0,692,0.0,0.0,average_precision,test,10,387
103,ecfp4_bit_103,0.0,,False,0.0,693,0.0,0.0,average_precision,test,10,388
104,ecfp4_bit_104,0.0,,False,0.0,694,0.0,0.0,average_precision,test,10,389
105,ecfp4_bit_105,0.0,,False,0.0,695,0.0,0.0,average_precision,test,10,390
107,ecfp4_bit_107,0.0,,False,0.0,696,0.0,0.0,average_precision,test,10,391
108,ecfp4_bit_108,0.0,,False,0.0,697,0.0,0.0,average_precision,test,10,392
109,ecfp4_bit_109,0.0,,False,0.0,698,0.0,0.0,average_precision,test,10,393
110,ecfp4_bit_110,0.0,,False,0.0,699,0.0,0.0,average_precision,test,10,394
111,ecfp4_bit_111,0.0,,False,0.0,700,0.0,0.0,average_precision,test,10,395
119,ecfp4_bit_119,0.0,,False,0.0,701,0.0,0.0,average_precision,test,10,396
120,ecfp4_bit_120,0.0,,False,0.0,702,0.0,0.0,average_precision,test,10,397
121,ecfp4_bit_121,0.0,,False,0.0,703,0.0,0.0,average_precision,test,10,398
122,ecfp4_bit_122,0.0,,False,0.0,704,0.0,0.0,average_precision,test,10,399
123,ecfp4_bit_123,0.0,,False,0.0,705,0.0,0.0,average_precision,test,10,400
124,ecfp4_bit_124,0.0,,False,0.0,706,0.0,0.0,average_precision,test,10,401
125,ecfp4_bit_125,0.0,,False,0.0,707,0.0,0.0,average_precision,test,10,402
127,ecfp4_bit_127,0.0,,False,0.0,708,0.0,0.0,average_precision,test,10,403
128,ecfp4_bit_128,0.0,,False,0.0,709,0.0,0.0,average_precision,test,10,404
129,ecfp4_bit_129,0.0,,False,0.0,710,0.0,0.0,average_precision,test,10,405
130,ecfp4_bit_130,0.0,,False,0.0,711,0.0,0.0,average_precision,test,10,406
131,ecfp4_bit_131,0.0,,False,0.0,712,0.0,0.0,average_precision,test,10,407
134,ecfp4_bit_134,0.0,,False,0.0,713,0.0,0.0,average_precision,test,10,408
136,ecfp4_bit_136,0.0,,False,0.0,714,0.0,0.0,average_precision,test,10,409
137,ecfp4_bit_137,0.0,,False,0.0,715,0.0,0.0,average_precision,test,10,410
138,ecfp4_bit_138,0.0,,False,0.0,716,0.0,0.0,average_precision,test,10,411
139,ecfp4_bit_139,0.0,,False,0.0,717,0.0,0.0,average_precision,test,10,412
141,ecfp4_bit_141,0.0,,False,0.0,718,0.0,0.0,average_precision,test,10,413
142,ecfp4_bit_142,0.0,,False,0.0,719,0.0,0.0,average_precision,test,10,414
143,ecfp4_bit_143,0.0,,False,0.0,720,0.0,0.0,average_precision,test,10,415
146,ecfp4_bit_146,0.0,,False,0.0,721,0.0,0.0,average_precision,test,10,416
148,ecfp4_bit_148,0.0,,False,0.0,722,0.0,0.0,average_precision,test,10,417
149,ecfp4_bit_149,0.0,,False,0.0,723,0.0,0.0,average_precision,test,10,418
150,ecfp4_bit_150,0.0,,False,0.0,724,0.0,0.0,average_precision,test,10,419
151,ecfp4_bit_151,0.0,,False,0.0,725,0.0,0.0,average_precision,test,10,420
152,ecfp4_bit_152,0.0,,False,0.0,726,0.0,0.0,average_precision,test,10,421
154,ecfp4_bit_154,0.0,,False,0.0,727,0.0,0.0,average_precision,test,10,422
155,ecfp4_bit_155,0.0,,False,0.0,728,0.0,0.0,average_precision,test,10,423
156,ecfp4_bit_156,0.0,,False,0.0,729,0.0,0.0,average_precision,test,10,424
157,ecfp4_bit_157,0.0,,False,0.0,730,0.0,0.0,average_precision,test,10,425
159,ecfp4_bit_159,0.0,,False,0.0,731,0.0,0.0,average_precision,test,10,426
160,ecfp4_bit_160,0.0,,False,0.0,732,0.0,0.0,average_precision,test,10,427
161,ecfp4_bit_161,0.0,,False,0.0,733,0.0,0.0,average_precision,test,10,428
162,ecfp4_bit_162,0.0,,False,0.0,734,0.0,0.0,average_precision,test,10,429
163,ecfp4_bit_163,0.0,,False,0.0,735,0.0,0.0,average_precision,test,10,430
165,ecfp4_bit_165,0.0,,False,0.0,736,0.0,0.0,average_precision,test,10,431
166,ecfp4_bit_166,0.0,,False,0.0,737,0.0,0.0,average_precision,test,10,432
168,ecfp4_bit_168,0.0,,False,0.0,738,0.0,0.0,average_precision,test,10,433
169,ecfp4_bit_169,0.0,,False,0.0,739,0.0,0.0,average_precision,test,10,434
170,ecfp4_bit_170,0.0,,False,0.0,740,0.0,0.0,average_precision,test,10,435
171,ecfp4_bit_171,0.0,,False,0.0,741,0.0,0.0,average_precision,test,10,436
172,ecfp4_bit_172,0.0,,False,0.0,742,0.0,0.0,average_precision,test,10,437
174,ecfp4_bit_174,0.0,,False,0.0,743,0.0,0.0,average_precision,test,10,438
175,ecfp4_bit_175,0.0,,False,0.0,744,0.0,0.0,average_precision,test,10,439
176,ecfp4_bit_176,0.0,,False,0.0,745,0.0,0.0,average_precision,test,10,440
177,ecfp4_bit_177,0.0,,False,0.0,746,0.0,0.0,average_precision,test,10,441
178,ecfp4_bit_178,0.0,,False,0.0,747,0.0,0.0,average_precision,test,10,442
179,ecfp4_bit_179,0.0,,False,0.0,748,0.0,0.0,average_precision,test,10,443
180,ecfp4_bit_180,0.0,,False,0.0,749,0.0,0.0,average_precision,test,10,444
182,ecfp4_bit_182,0.0,,False,0.0,750,0.0,0.0,average_precision,test,10,445
183,ecfp4_bit_183,0.0,,False,0.0,751,0.0,0.0,average_precision,test,10,446
187,ecfp4_bit_187,0.0,,False,0.0,752,0.0,0.0,average_precision,test,10,447
188,ecfp4_bit_188,0.0,,False,0.0,753,0.0,0.0,average_precision,test,10,448
189,ecfp4_bit_189,0.0,,False,0.0,754,0.0,0.0,average_precision,test,10,449
190,ecfp4_bit_190,0.0,,False,0.0,755,0.0,0.0,average_precision,test,10,450
193,ecfp4_bit_193,0.0,,False,0.0,756,0.0,0.0,average_precision,test,10,451
194,ecfp4_bit_194,0.0,,False,0.0,757,0.0,0.0,average_precision,test,10,452
195,ecfp4_bit_195,0.0,,False,0.0,758,0.0,0.0,average_precision,test,10,453
196,ecfp4_bit_196,0.0,,False,0.0,759,0.0,0.0,average_precision,test,10,454
198,ecfp4_bit_198,0.0,,False,0.0,760,0.0,0.0,average_precision,test,10,455
200,ecfp4_bit_200,0.0,,False,0.0,761,0.0,0.0,average_precision,test,10,456
201,ecfp4_bit_201,0.0,,False,0.0,762,0.0,0.0,average_precision,test,10,457
203,ecfp4_bit_203,0.0,,False,0.0,763,0.0,0.0,average_precision,test,10,458
204,ecfp4_bit_204,0.0,,False,0.0,764,0.0,0.0,average_precision,test,10,459
206,ecfp4_bit_206,0.0,,False,0.0,765,0.0,0.0,average_precision,test,10,460
207,ecfp4_bit_207,0.0,,False,0.0,766,0.0,0.0,average_precision,test,10,461
208,ecfp4_bit_208,0.0,,False,0.0,767,0.0,0.0,average_precision,test,10,462
209,ecfp4_bit_209,0.0,,False,0.0,768,0.0,0.0,average_precision,test,10,463
211,ecfp4_bit_211,0.0,,False,0.0,769,0.0,0.0,average_precision,test,10,464
212,ecfp4_bit_212,0.0,,False,0.0,770,0.0,0.0,average_precision,test,10,465
214,ecfp4_bit_214,0.0,,False,0.0,771,0.0,0.0,average_precision,test,10,466
215,ecfp4_bit_215,0.0,,False,0.0,772,0.0,0.0,average_precision,test,10,467
218,ecfp4_bit_218,0.0,,False,0.0,773,0.0,0.0,average_precision,test,10,468
219,ecfp4_bit_219,0.0,,False,0.0,774,0.0,0.0,average_precision,test,10,469
220,ecfp4_bit_220,0.0,,False,0.0,775,0.0,0.0,average_precision,test,10,470
221,ecfp4_bit_221,0.0,,False,0.0,776,0.0,0.0,average_precision,test,10,471
223,ecfp4_bit_223,0.0,,False,0.0,777,0.0,0.0,average_precision,test,10,472
224,ecfp4_bit_224,0.0,,False,0.0,778,0.0,0.0,average_precision,test,10,473
225,ecfp4_bit_225,0.0,,False,0.0,779,0.0,0.0,average_precision,test,10,474
226,ecfp4_bit_226,0.0,,False,0.0,780,0.0,0.0,average_precision,test,10,475
232,ecfp4_bit_232,0.0,,False,0.0,781,0.0,0.0,average_precision,test,10,476
233,ecfp4_bit_233,0.0,,False,0.0,782,0.0,0.0,average_precision,test,10,477
234,ecfp4_bit_234,0.0,,False,0.0,783,0.0,0.0,average_precision,test,10,478
236,ecfp4_bit_236,0.0,,False,0.0,784,0.0,0.0,average_precision,test,10,479
237,ecfp4_bit_237,0.0,,False,0.0,785,0.0,0.0,average_precision,test,10,480
238,ecfp4_bit_238,0.0,,False,0.0,786,0.0,0.0,average_precision,test,10,481
239,ecfp4_bit_239,0.0,,False,0.0,787,0.0,0.0,average_precision,test,10,482
241,ecfp4_bit_241,0.0,,False,0.0,788,0.0,0.0,average_precision,test,10,483
243,ecfp4_bit_243,0.0,,False,0.0,789,0.0,0.0,average_precision,test,10,484
244,ecfp4_bit_244,0.0,,False,0.0,790,0.0,0.0,average_precision,test,10,485
245,ecfp4_bit_245,0.0,,False,0.0,791,0.0,0.0,average_precision,test,10,486
246,ecfp4_bit_246,0.0,,False,0.0,792,0.0,0.0,average_precision,test,10,487
247,ecfp4_bit_247,0.0,,False,0.0,793,0.0,0.0,average_precision,test,10,488
248,ecfp4_bit_248,0.0,,False,0.0,794,0.0,0.0,average_precision,test,10,489
249,ecfp4_bit_249,0.00020119111286476254,,False,0.00020119110900456905,599,0.0,0.0,average_precision,test,10,490
251,ecfp4_bit_251,0.0,,False,0.0,795,0.0,0.0,average_precision,test,10,491
252,ecfp4_bit_252,0.0,,False,0.0,796,0.0,0.0,average_precision,test,10,492
253,ecfp4_bit_253,0.0,,False,0.0,797,0.0,0.0,average_precision,test,10,493
254,ecfp4_bit_254,0.0,,False,0.0,798,0.0,0.0,average_precision,test,10,494
256,ecfp4_bit_256,0.0,,False,0.0,799,0.0,0.0,average_precision,test,10,495
257,ecfp4_bit_257,0.0,,False,0.0,800,0.0,0.0,average_precision,test,10,496
258,ecfp4_bit_258,0.0,,False,0.0,801,0.0,0.0,average_precision,test,10,497
260,ecfp4_bit_260,0.0,,False,0.0,802,0.0,0.0,average_precision,test,10,498
261,ecfp4_bit_261,0.0,,False,0.0,803,0.0,0.0,average_precision,test,10,499
262,ecfp4_bit_262,0.0,,False,0.0,804,0.0,0.0,average_precision,test,10,500
263,ecfp4_bit_263,0.0,,False,0.0,805,0.0,0.0,average_precision,test,10,501
264,ecfp4_bit_264,0.0,,False,0.0,806,0.0,0.0,average_precision,test,10,502
265,ecfp4_bit_265,0.0,,False,0.0,807,0.0,0.0,average_precision,test,10,503
266,ecfp4_bit_266,0.0,,False,0.0,808,0.0,0.0,average_precision,test,10,504
268,ecfp4_bit_268,0.0,,False,0.0,809,0.0,0.0,average_precision,test,10,505
269,ecfp4_bit_269,0.0,,False,0.0,810,0.0,0.0,average_precision,test,10,506
270,ecfp4_bit_270,0.0,,False,0.0,811,0.0,0.0,average_precision,test,10,507
271,ecfp4_bit_271,0.0,,False,0.0,812,0.0,0.0,average_precision,test,10,508
272,ecfp4_bit_272,0.0,,False,0.0,813,0.0,0.0,average_precision,test,10,509
273,ecfp4_bit_273,0.0,,False,0.0,814,0.0,0.0,average_precision,test,10,510
274,ecfp4_bit_274,0.0,,False,0.0,815,0.0,0.0,average_precision,test,10,511
278,ecfp4_bit_278,0.0,,False,0.0,816,0.0,0.0,average_precision,test,10,512
279,ecfp4_bit_279,0.0,,False,0.0,817,0.0,0.0,average_precision,test,10,513
282,ecfp4_bit_282,0.0,,False,0.0,818,0.0,0.0,average_precision,test,10,514
283,ecfp4_bit_283,0.0,,False,0.0,819,0.0,0.0,average_precision,test,10,515
284,ecfp4_bit_284,0.0,,False,0.0,820,0.0,0.0,average_precision,test,10,516
285,ecfp4_bit_285,0.0,,False,0.0,821,0.0,0.0,average_precision,test,10,517
287,ecfp4_bit_287,0.0,,False,0.0,822,0.0,0.0,average_precision,test,10,518
288,ecfp4_bit_288,0.0,,False,0.0,823,0.0,0.0,average_precision,test,10,519
291,ecfp4_bit_291,0.0,,False,0.0,824,0.0,0.0,average_precision,test,10,520
292,ecfp4_bit_292,0.0,,False,0.0,825,0.0,0.0,average_precision,test,10,521
293,ecfp4_bit_293,0.0,,False,0.0,826,0.0,0.0,average_precision,test,10,522
295,ecfp4_bit_295,0.0,,False,0.0,827,0.0,0.0,average_precision,test,10,523
296,ecfp4_bit_296,0.0,,False,0.0,828,0.0,0.0,average_precision,test,10,524
298,ecfp4_bit_298,0.0,,False,0.0,829,0.0,0.0,average_precision,test,10,525
299,ecfp4_bit_299,0.0,,False,0.0,830,0.0,0.0,average_precision,test,10,526
300,ecfp4_bit_300,0.0,,False,0.0,831,0.0,0.0,average_precision,test,10,527
302,ecfp4_bit_302,0.0,,False,0.0,832,0.0,0.0,average_precision,test,10,528
303,ecfp4_bit_303,0.0,,False,0.0,833,0.0,0.0,average_precision,test,10,529
304,ecfp4_bit_304,0.0,,False,0.0,834,0.0,0.0,average_precision,test,10,530
306,ecfp4_bit_306,0.0,,False,0.0,835,0.0,0.0,average_precision,test,10,531
307,ecfp4_bit_307,0.0,,False,0.0,836,0.0,0.0,average_precision,test,10,532
308,ecfp4_bit_308,0.0,,False,0.0,837,0.0,0.0,average_precision,test,10,533
309,ecfp4_bit_309,0.0,,False,0.0,838,0.0,0.0,average_precision,test,10,534
310,ecfp4_bit_310,0.0,,False,0.0,839,0.0,0.0,average_precision,test,10,535
311,ecfp4_bit_311,0.0,,False,0.0,840,0.0,0.0,average_precision,test,10,536
312,ecfp4_bit_312,0.0,,False,0.0,841,0.0,0.0,average_precision,test,10,537
315,ecfp4_bit_315,0.0,,False,0.0,842,0.0,0.0,average_precision,test,10,538
316,ecfp4_bit_316,0.0,,False,0.0,843,0.0,0.0,average_precision,test,10,539
317,ecfp4_bit_317,0.0,,False,0.0,844,0.0,0.0,average_precision,test,10,540
321,ecfp4_bit_321,0.0,,False,0.0,845,0.0,0.0,average_precision,test,10,541
324,ecfp4_bit_324,0.0,,False,0.0,846,0.0,0.0,average_precision,test,10,542
326,ecfp4_bit_326,0.0,,False,0.0,847,0.0,0.0,average_precision,test,10,543
330,ecfp4_bit_330,0.0,,False,0.0,848,0.0,0.0,average_precision,test,10,544
331,ecfp4_bit_331,0.0,,False,0.0,849,0.0,0.0,average_precision,test,10,545
332,ecfp4_bit_332,0.0,,False,0.0,850,0.0,0.0,average_precision,test,10,546
333,ecfp4_bit_333,0.0,,False,0.0,851,0.0,0.0,average_precision,test,10,547
334,ecfp4_bit_334,0.0,,False,0.0,852,0.0,0.0,average_precision,test,10,548
336,ecfp4_bit_336,0.0,,False,0.0,853,0.0,0.0,average_precision,test,10,549
337,ecfp4_bit_337,0.0,,False,0.0,854,0.0,0.0,average_precision,test,10,550
338,ecfp4_bit_338,0.0,,False,0.0,855,0.0,0.0,average_precision,test,10,551
339,ecfp4_bit_339,0.0,,False,0.0,856,0.0,0.0,average_precision,test,10,552
340,ecfp4_bit_340,0.0,,False,0.0,857,0.0,0.0,average_precision,test,10,553
341,ecfp4_bit_341,0.0,,False,0.0,858,0.0,0.0,average_precision,test,10,554
342,ecfp4_bit_342,0.0,,False,0.0,859,0.0,0.0,average_precision,test,10,555
343,ecfp4_bit_343,0.0,,False,0.0,860,0.0,0.0,average_precision,test,10,556
344,ecfp4_bit_344,0.0,,False,0.0,861,0.0,0.0,average_precision,test,10,557
345,ecfp4_bit_345,0.0,,False,0.0,862,0.0,0.0,average_precision,test,10,558
346,ecfp4_bit_346,0.0,,False,0.0,863,0.0,0.0,average_precision,test,10,559
348,ecfp4_bit_348,0.0,,False,0.0,864,0.0,0.0,average_precision,test,10,560
349,ecfp4_bit_349,0.0,,False,0.0,865,0.0,0.0,average_precision,test,10,561
351,ecfp4_bit_351,0.0,,False,0.0,866,0.0,0.0,average_precision,test,10,562
353,ecfp4_bit_353,0.0,,False,0.0,867,0.0,0.0,average_precision,test,10,563
355,ecfp4_bit_355,0.0,,False,0.0,868,0.0,0.0,average_precision,test,10,564
356,ecfp4_bit_356,0.0,,False,0.0,869,0.0,0.0,average_precision,test,10,565
358,ecfp4_bit_358,0.0,,False,0.0,870,0.0,0.0,average_precision,test,10,566
359,ecfp4_bit_359,0.0,,False,0.0,871,0.0,0.0,average_precision,test,10,567
360,ecfp4_bit_360,0.0,,False,0.0,872,0.0,0.0,average_precision,test,10,568
362,ecfp4_bit_362,0.0,,False,0.0,873,0.0,0.0,average_precision,test,10,569
363,ecfp4_bit_363,0.0,,False,0.0,874,0.0,0.0,average_precision,test,10,570
364,ecfp4_bit_364,0.0,,False,0.0,875,0.0,0.0,average_precision,test,10,571
368,ecfp4_bit_368,0.0,,False,0.0,876,0.0,0.0,average_precision,test,10,572
369,ecfp4_bit_369,0.0,,False,0.0,877,0.0,0.0,average_precision,test,10,573
370,ecfp4_bit_370,0.0,,False,0.0,878,0.0,0.0,average_precision,test,10,574
372,ecfp4_bit_372,0.0,,False,0.0,879,0.0,0.0,average_precision,test,10,575
373,ecfp4_bit_373,0.0,,False,0.0,880,0.0,0.0,average_precision,test,10,576
374,ecfp4_bit_374,0.0,,False,0.0,881,0.0,0.0,average_precision,test,10,577
375,ecfp4_bit_375,0.0,,False,0.0,882,0.0,0.0,average_precision,test,10,578
376,ecfp4_bit_376,0.0,,False,0.0,883,0.0,0.0,average_precision,test,10,579
379,ecfp4_bit_379,0.0,,False,0.0,884,0.0,0.0,average_precision,test,10,580
380,ecfp4_bit_380,0.0,,False,0.0,885,0.0,0.0,average_precision,test,10,581
381,ecfp4_bit_381,0.0,,False,0.0,886,0.0,0.0,average_precision,test,10,582
383,ecfp4_bit_383,0.0,,False,0.0,887,0.0,0.0,average_precision,test,10,583
385,ecfp4_bit_385,0.0,,False,0.0,888,0.0,0.0,average_precision,test,10,584
387,ecfp4_bit_387,0.0,,False,0.0,889,0.0,0.0,average_precision,test,10,585
391,ecfp4_bit_391,0.0,,False,0.0,890,0.0,0.0,average_precision,test,10,586
393,ecfp4_bit_393,0.0,,False,0.0,891,0.0,0.0,average_precision,test,10,587
394,ecfp4_bit_394,0.0,,False,0.0,892,0.0,0.0,average_precision,test,10,588
395,ecfp4_bit_395,0.0,,False,0.0,893,0.0,0.0,average_precision,test,10,589
396,ecfp4_bit_396,0.0,,False,0.0,894,0.0,0.0,average_precision,test,10,590
400,ecfp4_bit_400,0.0,,False,0.0,895,0.0,0.0,average_precision,test,10,591
402,ecfp4_bit_402,0.0,,False,0.0,896,0.0,0.0,average_precision,test,10,592
404,ecfp4_bit_404,0.0,,False,0.0,897,0.0,0.0,average_precision,test,10,593
405,ecfp4_bit_405,0.0,,False,0.0,898,0.0,0.0,average_precision,test,10,594
406,ecfp4_bit_406,0.0,,False,0.0,899,0.0,0.0,average_precision,test,10,595
407,ecfp4_bit_407,0.0,,False,0.0,900,0.0,0.0,average_precision,test,10,596
408,ecfp4_bit_408,0.0,,False,0.0,901,0.0,0.0,average_precision,test,10,597
409,ecfp4_bit_409,0.0,,False,0.0,902,0.0,0.0,average_precision,test,10,598
410,ecfp4_bit_410,0.0,,False,0.0,903,0.0,0.0,average_precision,test,10,599
411,ecfp4_bit_411,0.0,,False,0.0,904,0.0,0.0,average_precision,test,10,600
412,ecfp4_bit_412,0.0,,False,0.0,905,0.0,0.0,average_precision,test,10,601
413,ecfp4_bit_413,0.0,,False,0.0,906,0.0,0.0,average_precision,test,10,602
417,ecfp4_bit_417,0.0,,False,0.0,907,0.0,0.0,average_precision,test,10,603
418,ecfp4_bit_418,0.0,,False,0.0,908,0.0,0.0,average_precision,test,10,604
419,ecfp4_bit_419,0.0,,False,0.0,909,0.0,0.0,average_precision,test,10,605
420,ecfp4_bit_420,9.582626080373302e-05,,False,9.582625896514332e-05,611,0.0,0.0,average_precision,test,10,606
421,ecfp4_bit_421,0.0,,False,0.0,910,0.0,0.0,average_precision,test,10,607
422,ecfp4_bit_422,0.0,,False,0.0,911,0.0,0.0,average_precision,test,10,608
423,ecfp4_bit_423,0.0,,False,0.0,912,0.0,0.0,average_precision,test,10,609
424,ecfp4_bit_424,0.0,,False,0.0,913,0.0,0.0,average_precision,test,10,610
425,ecfp4_bit_425,0.0,,False,0.0,914,0.0,0.0,average_precision,test,10,611
426,ecfp4_bit_426,0.0,,False,0.0,915,0.0,0.0,average_precision,test,10,612
427,ecfp4_bit_427,0.0,,False,0.0,916,0.0,0.0,average_precision,test,10,613
428,ecfp4_bit_428,0.0,,False,0.0,917,0.0,0.0,average_precision,test,10,614
429,ecfp4_bit_429,0.0,,False,0.0,918,0.0,0.0,average_precision,test,10,615
430,ecfp4_bit_430,0.0,,False,0.0,919,0.0,0.0,average_precision,test,10,616
434,ecfp4_bit_434,0.0,,False,0.0,920,0.0,0.0,average_precision,test,10,617
436,ecfp4_bit_436,0.0,,False,0.0,921,0.0,0.0,average_precision,test,10,618
437,ecfp4_bit_437,0.0,,False,0.0,922,0.0,0.0,average_precision,test,10,619
439,ecfp4_bit_439,0.0,,False,0.0,923,0.0,0.0,average_precision,test,10,620
440,ecfp4_bit_440,0.0,,False,0.0,924,0.0,0.0,average_precision,test,10,621
442,ecfp4_bit_442,0.0,,False,0.0,925,0.0,0.0,average_precision,test,10,622
444,ecfp4_bit_444,0.0,,False,0.0,926,0.0,0.0,average_precision,test,10,623
445,ecfp4_bit_445,0.0,,False,0.0,927,0.0,0.0,average_precision,test,10,624
446,ecfp4_bit_446,0.0,,False,0.0,928,0.0,0.0,average_precision,test,10,625
447,ecfp4_bit_447,0.0,,False,0.0,929,0.0,0.0,average_precision,test,10,626
448,ecfp4_bit_448,0.0,,False,0.0,930,0.0,0.0,average_precision,test,10,627
