feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
137,maccs_bit_137,,,,,,Logistic Regression,lr,maccs,Random shuffle,1,0.882712562359319,0.940003676938608,0.9304,0.6598,0.0072363700153014,-0.8977458230939652,0.8977458230939652,49,-0.8977458230939652,0.8977458230939652,0.0072363700153014,negative,49.0,50
80,maccs_bit_80,,,,,,Logistic Regression,lr,maccs,Random shuffle,1,0.882712562359319,0.940003676938608,0.9304,0.6598,0.0069912183396873,-0.8673322466265243,0.8673322466265243,50,-0.8673322466265243,0.8673322466265243,0.0069912183396873,negative,50.0,50
13,maccs_bit_13,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0671637006642063,-10.235481151284972,10.235481151284972,1,-10.235481151284972,10.235481151284972,0.0671637006642063,negative,1.0,50
30,maccs_bit_30,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0456927759054889,-6.963397518382513,6.963397518382513,2,-6.963397518382513,6.963397518382513,0.0456927759054889,negative,2.0,50
59,maccs_bit_59,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0372736147766343,5.680350810237863,5.680350810237863,3,5.680350810237863,5.680350810237863,0.0372736147766343,positive,3.0,50
49,maccs_bit_49,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0331718286522544,5.055254900579826,5.055254900579826,4,5.055254900579826,5.055254900579826,0.0331718286522544,positive,4.0,50
85,maccs_bit_85,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0329829072935387,5.0264640360639214,5.0264640360639214,5,5.0264640360639214,5.0264640360639214,0.0329829072935387,positive,5.0,50
64,maccs_bit_64,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0274208542017336,-4.178829241962154,4.178829241962154,6,-4.178829241962154,4.178829241962154,0.0274208542017336,negative,6.0,50
51,maccs_bit_51,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0268222915083437,-4.087610665477137,4.087610665477137,7,-4.087610665477137,4.087610665477137,0.0268222915083437,negative,7.0,50
56,maccs_bit_56,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0267116767510978,-4.070753415926444,4.070753415926444,8,-4.070753415926444,4.070753415926444,0.0267116767510978,negative,8.0,50
63,maccs_bit_63,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0267116767510978,-4.070753415926444,4.070753415926444,9,-4.070753415926444,4.070753415926444,0.0267116767510978,negative,9.0,50
162,maccs_bit_162,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0251521101902415,3.833081667944192,3.833081667944192,10,3.833081667944192,3.833081667944192,0.0251521101902415,positive,10.0,50
8,maccs_bit_8,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.025107832155241,-3.826333871319192,3.826333871319192,11,-3.826333871319192,3.826333871319192,0.025107832155241,negative,11.0,50
148,maccs_bit_148,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0210729534231868,-3.2114343824399154,3.2114343824399154,12,-3.2114343824399154,3.2114343824399154,0.0210729534231868,negative,12.0,50
18,maccs_bit_18,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0207244109429924,-3.158317893158193,3.158317893158193,13,-3.158317893158193,3.158317893158193,0.0207244109429924,negative,13.0,50
31,maccs_bit_31,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0207244109429924,-3.158317893158193,3.158317893158193,14,-3.158317893158193,3.158317893158193,0.0207244109429924,negative,14.0,50
122,maccs_bit_122,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0205939208496481,-3.138431721347424,3.138431721347424,15,-3.138431721347424,3.138431721347424,0.0205939208496481,negative,15.0,50
3,maccs_bit_3,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0193226031157016,2.944687949422746,2.944687949422746,16,2.944687949422746,2.944687949422746,0.0193226031157016,positive,16.0,50
43,maccs_bit_43,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0171917933893506,2.619961012470869,2.619961012470869,17,2.619961012470869,2.619961012470869,0.0171917933893506,positive,17.0,50
26,maccs_bit_26,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0151144513999011,-2.3033823462045646,2.3033823462045646,18,-2.3033823462045646,2.3033823462045646,0.0151144513999011,negative,18.0,50
33,maccs_bit_33,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0145964792440819,2.224445447472845,2.224445447472845,19,2.224445447472845,2.224445447472845,0.0145964792440819,positive,19.0,50
86,maccs_bit_86,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0137214488380063,2.091094289933656,2.091094289933656,20,2.091094289933656,2.091094289933656,0.0137214488380063,positive,20.0,50
73,maccs_bit_73,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0135196041296364,-2.060333958272714,2.060333958272714,21,-2.060333958272714,2.060333958272714,0.0135196041296364,negative,21.0,50
61,maccs_bit_61,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0135144916399406,-2.0595548351541377,2.0595548351541377,22,-2.0595548351541377,2.0595548351541377,0.0135144916399406,negative,22.0,50
53,maccs_bit_53,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0130178259201183,-1.9838649526215,1.9838649526215,23,-1.9838649526215,1.9838649526215,0.0130178259201183,negative,23.0,50
17,maccs_bit_17,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0122058289517017,1.860119840560426,1.860119840560426,24,1.860119840560426,1.860119840560426,0.0122058289517017,positive,24.0,50
40,maccs_bit_40,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0117764811495137,-1.794688941232645,1.794688941232645,25,-1.794688941232645,1.794688941232645,0.0117764811495137,negative,25.0,50
24,maccs_bit_24,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0117012802564437,1.7832286238891109,1.7832286238891109,26,1.7832286238891109,1.7832286238891109,0.0117012802564437,positive,26.0,50
88,maccs_bit_88,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0114726426048779,-1.7483851541289204,1.7483851541289204,27,-1.7483851541289204,1.7483851541289204,0.0114726426048779,negative,27.0,50
76,maccs_bit_76,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0107208679719417,1.6338176867419891,1.6338176867419891,28,1.6338176867419891,1.6338176867419891,0.0107208679719417,positive,28.0,50
81,maccs_bit_81,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.010368808055691,1.580165154179447,1.580165154179447,29,1.580165154179447,1.580165154179447,0.010368808055691,positive,29.0,50
158,maccs_bit_158,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0096516042997167,1.47086615109729,1.47086615109729,30,1.47086615109729,1.47086615109729,0.0096516042997167,positive,30.0,50
100,maccs_bit_100,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.00915929713303,1.3958404947467344,1.3958404947467344,31,1.3958404947467344,1.3958404947467344,0.00915929713303,positive,31.0,50
92,maccs_bit_92,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0086868399007911,-1.3238398895456187,1.3238398895456187,32,-1.3238398895456187,1.3238398895456187,0.0086868399007911,negative,32.0,50
129,maccs_bit_129,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0080543364849372,1.2274488817977969,1.2274488817977969,33,1.2274488817977969,1.2274488817977969,0.0080543364849372,positive,33.0,50
124,maccs_bit_124,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0079998291734753,1.219142184079269,1.219142184079269,34,1.219142184079269,1.219142184079269,0.0079998291734753,positive,34.0,50
23,maccs_bit_23,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0079005104492872,1.2040064050893722,1.2040064050893722,35,1.2040064050893722,1.2040064050893722,0.0079005104492872,positive,35.0,50
48,maccs_bit_48,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0071069612734528,1.0830726633278918,1.0830726633278918,36,1.0830726633278918,1.0830726633278918,0.0071069612734528,positive,36.0,50
39,maccs_bit_39,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0071069612734528,1.0830726633278918,1.0830726633278918,37,1.0830726633278918,1.0830726633278918,0.0071069612734528,positive,37.0,50
137,maccs_bit_137,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0070874251769474,1.0800954398340523,1.0800954398340523,38,1.0800954398340523,1.0800954398340523,0.0070874251769474,positive,38.0,50
121,maccs_bit_121,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0067715668701428,-1.0319598887282713,1.0319598887282713,39,-1.0319598887282713,1.0319598887282713,0.0067715668701428,negative,39.0,50
55,maccs_bit_55,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0067050008917334,1.021815498073964,1.021815498073964,40,1.021815498073964,1.021815498073964,0.0067050008917334,positive,40.0,50
60,maccs_bit_60,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0067050008917334,1.021815498073964,1.021815498073964,41,1.021815498073964,1.021815498073964,0.0067050008917334,positive,41.0,50
58,maccs_bit_58,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0067050008917334,1.021815498073964,1.021815498073964,42,1.021815498073964,1.021815498073964,0.0067050008917334,positive,42.0,50
54,maccs_bit_54,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0064136834968037,-0.977419884441054,0.977419884441054,43,-0.977419884441054,0.977419884441054,0.0064136834968037,negative,43.0,50
83,maccs_bit_83,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0062961762697839,0.9595122498794278,0.9595122498794278,44,0.9595122498794278,0.9595122498794278,0.0062961762697839,positive,44.0,50
103,maccs_bit_103,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0061331382708088,0.934665906557822,0.934665906557822,45,0.934665906557822,0.934665906557822,0.0061331382708088,positive,45.0,50
94,maccs_bit_94,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0060312446977842,-0.9191377308346736,0.9191377308346736,46,-0.9191377308346736,0.9191377308346736,0.0060312446977842,negative,46.0,50
67,maccs_bit_67,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0059949192540965,0.913601877531466,0.913601877531466,47,0.913601877531466,0.913601877531466,0.0059949192540965,positive,47.0,50
82,maccs_bit_82,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0058440569354251,-0.8906110595162375,0.8906110595162375,48,-0.8906110595162375,0.8906110595162375,0.0058440569354251,negative,48.0,50
25,maccs_bit_25,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0056765934975272,0.8650902968843093,0.8650902968843093,49,0.8650902968843093,0.8650902968843093,0.0056765934975272,positive,49.0,50
102,maccs_bit_102,,,,,,Logistic Regression,lr,maccs,Random shuffle,2,0.855612984651579,0.9001577353003531,0.8947,0.8047,0.0056510258813817,0.8611938937595179,0.8611938937595179,50,0.8611938937595179,0.8611938937595179,0.0056510258813817,positive,50.0,50
13,maccs_bit_13,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0516418109067242,-7.602353732552557,7.602353732552557,1,-7.602353732552557,7.602353732552557,0.0516418109067242,negative,1.0,50
30,maccs_bit_30,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0465401490679169,-6.851322015393566,6.851322015393566,2,-6.851322015393566,6.851322015393566,0.0465401490679169,negative,2.0,50
51,maccs_bit_51,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0380856759382891,-5.606712381740639,5.606712381740639,3,-5.606712381740639,5.606712381740639,0.0380856759382891,negative,3.0,50
76,maccs_bit_76,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0321796415829054,-4.737266451439459,4.737266451439459,4,-4.737266451439459,4.737266451439459,0.0321796415829054,negative,4.0,50
73,maccs_bit_73,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0316149844698074,-4.654141498305516,4.654141498305516,5,-4.654141498305516,4.654141498305516,0.0316149844698074,negative,5.0,50
56,maccs_bit_56,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0297900136311213,-4.385481789753771,4.385481789753771,6,-4.385481789753771,4.385481789753771,0.0297900136311213,negative,6.0,50
63,maccs_bit_63,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0297900136311213,-4.385481789753771,4.385481789753771,7,-4.385481789753771,4.385481789753771,0.0297900136311213,negative,7.0,50
158,maccs_bit_158,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0283165838142022,4.168573542896562,4.168573542896562,8,4.168573542896562,4.168573542896562,0.0283165838142022,positive,8.0,50
49,maccs_bit_49,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0266740603443099,3.926772486487149,3.926772486487149,9,3.926772486487149,3.926772486487149,0.0266740603443099,positive,9.0,50
59,maccs_bit_59,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0248495953140346,3.658187239585613,3.658187239585613,10,3.658187239585613,3.658187239585613,0.0248495953140346,positive,10.0,50
119,maccs_bit_119,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0237142281864829,3.4910462666334765,3.4910462666334765,11,3.4910462666334765,3.4910462666334765,0.0237142281864829,positive,11.0,50
67,maccs_bit_67,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.023157505001795,3.4090892921045364,3.4090892921045364,12,3.4090892921045364,3.4090892921045364,0.023157505001795,positive,12.0,50
50,maccs_bit_50,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0224879835951991,3.310526935845348,3.310526935845348,13,3.310526935845348,3.310526935845348,0.0224879835951991,positive,13.0,50
34,maccs_bit_34,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0224348899162644,-3.3027108480448457,3.3027108480448457,14,-3.3027108480448457,3.3027108480448457,0.0224348899162644,negative,14.0,50
165,maccs_bit_165,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0202407875248881,-2.979710120304877,2.979710120304877,15,-2.979710120304877,2.979710120304877,0.0202407875248881,negative,15.0,50
78,maccs_bit_78,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0195507932896317,-2.878133894418536,2.878133894418536,16,-2.878133894418536,2.878133894418536,0.0195507932896317,negative,16.0,50
24,maccs_bit_24,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0180013496719574,2.650035416394936,2.650035416394936,17,2.650035416394936,2.650035416394936,0.0180013496719574,positive,17.0,50
100,maccs_bit_100,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0173171628003494,2.549314110813164,2.549314110813164,18,2.549314110813164,2.549314110813164,0.0173171628003494,positive,18.0,50
17,maccs_bit_17,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0160874984327133,2.3682913439707978,2.3682913439707978,19,2.3682913439707978,2.3682913439707978,0.0160874984327133,positive,19.0,50
162,maccs_bit_162,,,,,,Logistic Regression,lr,maccs,Random shuffle,3,0.8739156997164945,0.9155692994434104,0.9126,0.7904,0.0155560211724822,2.2900509015435806,2.2900509015435806,20,2.2900509015435806,2.2900509015435806,0.0155560211724822,positive,20.0,50
