mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.21381139755249023,0.0,0.0020766258239746094,0.0,0.1,,0.25,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.33613187710419024,0.33613187710419024,0.0,2,0.8695255135600403,0.8695255135600403,0.0
0.22031641006469727,0.0,0.001963376998901367,0.0,0.1,,0.5,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.2987701553028832,0.2987701553028832,0.0,22,0.8112850075720246,0.8112850075720246,0.0
0.21780109405517578,0.0,0.002140045166015625,0.0,0.1,,0.75,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.2742195236897651,0.2742195236897651,0.0,35,0.7475720867269298,0.7475720867269298,0.0
0.277355432510376,0.0,0.002447366714477539,0.0,0.1,,1.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.17795582356271994,0.17795582356271994,0.0,63,0.6405230227796137,0.6405230227796137,0.0
0.2075340747833252,0.0,0.0019104480743408203,0.0,0.1,balanced,0.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.3307428291552625,0.3307428291552625,0.0,3,0.9054889818286935,0.9054889818286935,0.0
0.21719741821289062,0.0,0.007350444793701172,0.0,0.1,balanced,0.25,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.32067051540726343,0.32067051540726343,0.0,6,0.8692602336304653,0.8692602336304653,0.0
0.3081021308898926,0.0,0.001928091049194336,0.0,0.1,balanced,0.5,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.28998671577716484,0.28998671577716484,0.0,27,0.8226853850694337,0.8226853850694337,0.0
0.2072155475616455,0.0,0.002262592315673828,0.0,0.1,balanced,0.75,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.2671030375999141,0.2671030375999141,0.0,38,0.7889596167348196,0.7889596167348196,0.0
0.22614145278930664,0.0,0.0019826889038085938,0.0,0.1,balanced,1.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.2470319432355158,0.2470319432355158,0.0,56,0.7438299748106743,0.7438299748106743,0.0
0.5393514633178711,0.0,0.001856088638305664,0.0,0.5,,0.0,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.3073160721713427,0.3073160721713427,0.0,13,0.9833346313856057,0.9833346313856057,0.0
0.6978793144226074,0.0,0.0018711090087890625,0.0,0.5,,0.25,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.30477707372766905,0.30477707372766905,0.0,15,0.9660653394958438,0.9660653394958438,0.0
0.7083663940429688,0.0,0.002065420150756836,0.0,0.5,,0.5,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.3299203273451327,0.3299203273451327,0.0,4,0.9490687363914345,0.9490687363914345,0.0
0.7097358703613281,0.0,0.0019025802612304688,0.0,0.5,,0.75,"{'model__C': 0.5, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.32026016245714056,0.32026016245714056,0.0,7,0.9202308133136623,0.9202308133136623,0.0
